Unnamed: 0,space,seed,hier_ratio,hier_pval,dataset,feature,n_subjects,source_file,n_subjects_plot,n_subjects_label,num_classes
23,Joint_LDA,5,8.250473420972353,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
24,Raw,6,6.583991284292201,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
25,Trait_LDA,6,8.874689160571817,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
26,State_LDA,6,1.1828407086409851,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
27,Joint_LDA,6,8.073709198391786,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
28,Raw,7,7.200201512540464,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
29,Trait_LDA,7,7.548729298073775,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
30,State_LDA,7,1.257243837802242,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
31,Joint_LDA,7,7.348418843655195,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
32,Raw,8,6.0913502582901975,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
33,Trait_LDA,8,8.276193728664916,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
34,State_LDA,8,1.2772809556771163,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
35,Joint_LDA,8,8.176644183857071,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
36,Raw,9,6.750422989029035,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
37,Trait_LDA,9,8.960164202563144,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
38,State_LDA,9,1.2206718352601482,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
39,Joint_LDA,9,8.51642040799647,0.0,motor,complexity,10,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n10_6_complexityclasses.csv,10.0,10,6
0,Raw,0,5.296576159387446,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
1,Trait_LDA,0,6.70890936726112,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
2,State_LDA,0,1.8571865395308131,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
3,Joint_LDA,0,6.697982473591618,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
4,Raw,1,5.488775970219622,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
5,Trait_LDA,1,7.370280877514364,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
6,State_LDA,1,2.1013511974875176,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
7,Joint_LDA,1,7.284665528383014,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
8,Raw,2,5.697410634341318,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
9,Trait_LDA,2,7.629206585815735,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
10,State_LDA,2,1.8628399568280376,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
11,Joint_LDA,2,7.657119823797849,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
12,Raw,3,5.1637465138132885,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
13,Trait_LDA,3,7.656587160233608,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
14,State_LDA,3,1.8111337808553536,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
15,Joint_LDA,3,7.549251390180888,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
16,Raw,4,5.251964118413679,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
17,Trait_LDA,4,7.2093702160455875,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
18,State_LDA,4,1.8705392398012493,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
19,Joint_LDA,4,7.351200170734161,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
20,Raw,5,5.61052294955479,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
21,Trait_LDA,5,7.183636058158615,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
22,State_LDA,5,1.8527745920836656,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
23,Joint_LDA,5,7.199188081313723,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
24,Raw,6,5.702811936666292,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
25,Trait_LDA,6,7.712723150386362,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
26,State_LDA,6,1.7073910904585874,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
27,Joint_LDA,6,7.724288870868353,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
28,Raw,7,5.684690751739031,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
29,Trait_LDA,7,7.5524971899723425,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
30,State_LDA,7,1.8139136067535733,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
31,Joint_LDA,7,7.73676223592317,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
32,Raw,8,5.835090284125929,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
33,Trait_LDA,8,7.61097752340304,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
34,State_LDA,8,2.1187063265454222,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
35,Joint_LDA,8,7.490474753251773,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
36,Raw,9,5.760004950444281,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
37,Trait_LDA,9,7.769580594024005,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
38,State_LDA,9,1.8950952854552372,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
39,Joint_LDA,9,7.890329899506522,0.0,motor,complexity,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n20_6_complexityclasses.csv,20.0,20,6
0,Raw,0,3.1391032248792725,0.0,motor,complexity,all,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_nall_10_complexityclasses.csv,105.0,all (105),10
1,Trait_LDA,0,3.2849414760624778,0.0,motor,complexity,all,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_nall_10_complexityclasses.csv,105.0,all (105),10
2,State_LDA,0,2.0840095557103693,0.0,motor,complexity,all,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_nall_10_complexityclasses.csv,105.0,all (105),10
3,Joint_LDA,0,3.290676702414592,0.0,motor,complexity,all,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_nall_10_complexityclasses.csv,105.0,all (105),10
0,Raw,0,2.4920819329559625,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
1,Trait_LDA,0,6.4167392735334,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
2,State_LDA,0,0.912556986493438,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
3,Joint_LDA,0,2.591417762253074,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
4,Raw,1,2.662202958786137,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
5,Trait_LDA,1,6.910306500577833,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
6,State_LDA,1,0.918630894752136,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
7,Joint_LDA,1,2.6778212249056943,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
8,Raw,2,2.511301749296985,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
9,Trait_LDA,2,6.524217349967365,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
10,State_LDA,2,1.006846682306765,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
11,Joint_LDA,2,2.5719874341199938,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
12,Raw,3,2.9202579419749903,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
13,Trait_LDA,3,6.623315604730888,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
14,State_LDA,3,0.973071321793164,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
15,Joint_LDA,3,2.5790562125379526,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
16,Raw,4,2.709827223444498,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
17,Trait_LDA,4,7.155655539834165,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
18,State_LDA,4,0.978435183825646,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
19,Joint_LDA,4,2.602627392081029,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
20,Raw,5,2.851290449974006,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
21,Trait_LDA,5,7.371607591693746,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
22,State_LDA,5,0.949348341272194,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
23,Joint_LDA,5,2.614910426059214,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
24,Raw,6,2.9145612538742767,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
25,Trait_LDA,6,7.58319284181368,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
26,State_LDA,6,0.906035935369596,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
27,Joint_LDA,6,2.805768070875755,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
28,Raw,7,3.106748864575088,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
29,Trait_LDA,7,6.743305442948065,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
30,State_LDA,7,0.9308585922284482,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
31,Joint_LDA,7,2.6481154348116664,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
32,Raw,8,2.325824257763446,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
33,Trait_LDA,8,7.019474797301829,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
34,State_LDA,8,0.9166681165889732,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
35,Joint_LDA,8,2.337867041024554,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
36,Raw,9,2.8731191715501194,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
37,Trait_LDA,9,8.162023082121195,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
38,State_LDA,9,0.901938175525358,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
39,Joint_LDA,9,2.634546169580417,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_10_complexityclasses.csv,4.0,4,10
0,Raw,0,3.028524751618037,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_6_complexityclasses.csv,4.0,4,6
1,Trait_LDA,0,8.158291121891379,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_6_complexityclasses.csv,4.0,4,6
2,State_LDA,0,0.8164429081976169,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_6_complexityclasses.csv,4.0,4,6
3,Joint_LDA,0,3.960038509074869,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_6_complexityclasses.csv,4.0,4,6
4,Raw,1,3.229470574393614,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_6_complexityclasses.csv,4.0,4,6
5,Trait_LDA,1,8.849579636468109,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_6_complexityclasses.csv,4.0,4,6
6,State_LDA,1,0.9239567863244724,0.0,motor,complexity,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/complexity/hierarchy/hierarchy_results_n4_6_complexityclasses.csv,4.0,4,6
